node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
83,test,4,0,-1,0.06994368880987167,3,3,0,0,0,0,0.2887366712093353,0.2887366712093353,0.09054303169250488,0.09054303169250488,0.0,0.0
84,test,3,0,-1,0.18111032247543335,3,3,1,1,0,0,0.3873099386692047,0.3873099386692047,0.0799228847026825,0.0799228847026825,0.0,0.0
85,test,1,0,-1,0.48111554980278015,3,3,0,0,0,0,0.2683604061603546,0.2683604061603546,0.042828112840652466,0.042828112840652466,0.0,0.0
86,test,1,0,-1,0.20334427058696747,3,3,0,0,0,0,0.3553074598312378,0.3553074598312378,0.1057569831609726,0.1057569831609726,0.0,0.0
87,test,0,0,-1,0.0795365497469902,3,3,0,0,0,0,0.30998867750167847,0.30998867750167847,0.0002434253692626953,0.0002434253692626953,0.0,0.0
88,test,1,0,-1,0.6666666865348816,2,2,0,0,0,0,0.2766267955303192,0.2766267955303192,0.007158547639846802,0.007158547639846802,0.0,0.0
89,test,4,0,-1,0.1637098491191864,1,1,0,0,0,0,0.27949872612953186,0.27949872612953186,0.019463658332824707,0.019463658332824707,0.0,0.0
90,test,2,0,-1,0.6666666865348816,1,1,0,0,0,0,0.42484772205352783,0.42484772205352783,0.16168934106826782,0.16168934106826782,0.0,0.0
91,test,4,0,-1,0.4192190170288086,3,3,0,0,0,0,0.3527049720287323,0.3527049720287323,0.07379737496376038,0.07379737496376038,0.0,0.0
92,test,2,0,-1,0.6666666865348816,2,2,1,1,0,0,0.4980762302875519,0.4980762302875519,0.33546140789985657,0.33546140789985657,0.0,0.0
93,test,1,0,-1,0.2569078207015991,3,3,0,0,0,0,0.6026273369789124,0.6026273369789124,0.3750002086162567,0.3750002086162567,0.0,0.0
94,test,3,0,-1,0.15089118480682373,2,2,0,0,0,0,0.2735048830509186,0.2735048830509186,0.02714531123638153,0.02714531123638153,0.0,0.0
95,test,3,0,-1,0.45376214385032654,2,2,0,0,0,0,0.28456607460975647,0.28456607460975647,0.010011285543441772,0.010011285543441772,0.0,0.0
96,test,4,0,-1,0.6666666865348816,2,2,0,0,0,0,0.7354856729507446,0.7354856729507446,0.6198745369911194,0.6198745369911194,0.0,0.0
97,test,1,0,-1,0.1873488575220108,3,3,0,0,0,0,0.38353434205055237,0.38353434205055237,0.1562131643295288,0.1562131643295288,0.0,0.0
98,test,4,0,-1,0.10828282684087753,3,3,0,0,0,0,0.6034190058708191,0.6034190058708191,0.38206809759140015,0.38206809759140015,0.0,0.0
99,test,2,0,-1,0.424342542886734,1,1,0,0,0,0,0.3672288954257965,0.3672288954257965,0.05426010489463806,0.05426010489463806,0.0,0.0
100,test,2,0,-1,0.4786166846752167,2,2,1,1,0,0,0.42825183272361755,0.42825183272361755,0.22074361145496368,0.22074361145496368,0.0,0.0
101,test,4,0,-1,0.3957204520702362,2,2,0,0,0,0,0.27039608359336853,0.27039608359336853,0.04460547864437103,0.04460547864437103,0.0,0.0
102,test,3,0,-1,0.6578445434570312,3,3,1,1,0,0,0.2879219055175781,0.2879219055175781,0.07034637033939362,0.07034637033939362,0.0,0.0
103,test,1,0,-1,0.49358412623405457,1,1,1,1,0,0,0.24117282032966614,0.24117282032966614,0.00790455937385559,0.00790455937385559,0.0,0.0
104,test,2,0,-1,0.1530965119600296,3,3,0,0,0,0,0.3000526428222656,0.3000526428222656,0.09037618339061737,0.09037618339061737,0.0,0.0
105,test,3,1,2,0.6666666865348816,3,0,1,0,0,1,0.3113168776035309,0.3335396647453308,0.07123836874961853,0.0192873477935791,5.7192702293396,3.2901926040649414
106,test,2,1,2,0.6666666865348816,3,1,0,0,0,0,0.38480135798454285,0.4342154264450073,0.10206949710845947,0.15205106139183044,6.409611225128174,3.6971073150634766
107,test,1,0,-1,0.1447097659111023,2,2,0,0,0,0,0.4851546287536621,0.4851546287536621,0.30100685358047485,0.30100685358047485,0.0,0.0
108,test,3,0,-1,0.10042577236890793,1,1,0,0,0,0,0.28864896297454834,0.28864896297454834,0.04232211410999298,0.04232211410999298,0.0,0.0
109,test,1,0,-1,0.11111017316579819,3,3,0,0,0,0,0.3452014923095703,0.3452014923095703,0.1274123191833496,0.1274123191833496,0.0,0.0
110,test,2,0,-1,0.09945455938577652,2,2,1,1,0,0,0.34045830368995667,0.34045830368995667,0.12015573680400848,0.12015573680400848,0.0,0.0
111,test,3,0,-1,0.3917935788631439,3,3,1,1,0,0,0.2896069586277008,0.2896069586277008,0.008305132389068604,0.008305132389068604,0.0,0.0
112,test,4,0,-1,0.20736409723758698,3,3,0,0,0,0,0.29874441027641296,0.29874441027641296,0.04425570368766785,0.04425570368766785,0.0,0.0
113,test,3,0,-1,0.24250639975070953,3,3,1,1,0,0,0.4559439420700073,0.4559439420700073,0.2685913145542145,0.2685913145542145,0.0,0.0
114,test,1,0,-1,0.4928520619869232,3,3,0,0,0,0,0.2826154828071594,0.2826154828071594,0.05871741473674774,0.05871741473674774,0.0,0.0
115,test,4,0,-1,0.20493127405643463,3,3,0,0,0,0,0.27833932638168335,0.27833932638168335,0.02695062756538391,0.02695062756538391,0.0,0.0
116,test,1,1,2,0.6666666865348816,3,0,0,0,0,0,0.41209104657173157,0.408528208732605,0.21329322457313538,0.12473759055137634,5.055233955383301,2.9113523960113525
117,test,4,1,2,0.6666666865348816,2,2,0,0,0,0,0.28323471546173096,0.4342627227306366,0.056958168745040894,0.07327836751937866,6.068821907043457,3.4815332889556885
118,test,0,1,2,0.6666666865348816,3,1,0,0,0,0,0.6622767448425293,0.6682596802711487,0.3994795083999634,0.4725755751132965,5.038174629211426,2.9056670665740967
119,test,3,0,-1,0.2872200906276703,3,3,1,1,0,0,0.26673322916030884,0.26673322916030884,0.05383464694023132,0.05383464694023132,0.0,0.0
120,test,3,0,-1,0.32069435715675354,3,3,1,1,0,0,0.5053604245185852,0.5053604245185852,0.23754766583442688,0.23754766583442688,0.0,0.0
121,test,2,0,-1,0.3171622157096863,3,3,0,0,0,0,0.30552294850349426,0.30552294850349426,0.0545632541179657,0.0545632541179657,0.0,0.0
122,test,2,0,-1,0.1761952042579651,1,1,0,0,0,0,0.3719605505466461,0.3719605505466461,0.11550956964492798,0.11550956964492798,0.0,0.0
123,test,4,0,-1,0.42920610308647156,3,3,0,0,0,0,0.4805951714515686,0.4805951714515686,0.2595406174659729,0.2595406174659729,0.0,0.0
124,test,2,1,7,0.6666666865348816,3,1,0,0,0,0,0.40872490406036377,0.4614541530609131,0.1649532914161682,0.25255757570266724,3.137972593307495,1.808860421180725
125,test,0,1,2,0.6666666865348816,0,0,1,1,0,0,0.6685203313827515,0.9868133068084717,0.3544990122318268,0.9808582663536072,8.321057319641113,4.795886993408203
126,test,3,0,-1,0.33198609948158264,1,1,0,0,0,0,0.29344117641448975,0.29344117641448975,0.004651367664337158,0.004651367664337158,0.0,0.0
127,test,0,0,-1,0.1366165578365326,3,3,0,0,0,0,0.6654588580131531,0.6654588580131531,0.4743727445602417,0.4743727445602417,0.0,0.0
128,test,2,0,-1,0.18782056868076324,1,1,0,0,0,0,0.46317246556282043,0.46317246556282043,0.2457626461982727,0.2457626461982727,0.0,0.0
129,test,1,0,-1,0.45616021752357483,2,2,0,0,0,0,0.5153924822807312,0.5153924822807312,0.33599424362182617,0.33599424362182617,0.0,0.0
130,test,2,0,-1,0.3752652406692505,3,3,0,0,0,0,0.3346782326698303,0.3346782326698303,0.05608642101287842,0.05608642101287842,0.0,0.0
131,test,1,0,-1,0.3280908167362213,2,2,0,0,0,0,0.26042279601097107,0.26042279601097107,0.046842604875564575,0.046842604875564575,0.0,0.0
132,test,4,0,-1,0.19756686687469482,3,3,0,0,0,0,0.4180719256401062,0.4180719256401062,0.21399572491645813,0.21399572491645813,0.0,0.0
133,test,4,0,-1,0.22469015419483185,3,3,0,0,0,0,0.5459557771682739,0.5459557771682739,0.36900877952575684,0.36900877952575684,0.0,0.0
134,test,4,1,2,0.6666666865348816,0,0,0,0,0,0,0.29214030504226685,0.4798414707183838,0.06424255669116974,0.11993995308876038,6.153992176055908,3.536853313446045
135,test,3,1,2,0.6666666865348816,1,1,0,0,0,0,0.5195989608764648,0.7228823900222778,0.3228341042995453,0.541558027267456,8.145246505737305,4.6919403076171875
136,test,0,1,2,0.6666666865348816,4,1,0,0,0,0,0.336730033159256,0.5295794606208801,0.07590535283088684,0.3070754408836365,5.1795783042907715,2.987104892730713
137,test,1,0,-1,0.39170897006988525,3,3,0,0,0,0,0.25901666283607483,0.25901666283607483,0.012009814381599426,0.012009814381599426,0.0,0.0
138,test,3,0,-1,0.10816115885972977,3,3,1,1,0,0,0.31730589270591736,0.31730589270591736,0.09731243550777435,0.09731243550777435,0.0,0.0
139,test,2,1,2,0.6666666865348816,3,0,0,0,0,0,0.8007614016532898,0.5568528771400452,0.6905595064163208,0.331021249294281,5.909769058227539,3.4060328006744385
140,test,2,0,-1,0.366556316614151,3,3,0,0,0,0,0.3763708770275116,0.3763708770275116,0.18321362137794495,0.18321362137794495,0.0,0.0
141,test,1,1,2,0.6666666865348816,3,0,0,0,0,0,0.4495885372161865,0.6626484990119934,0.1698780357837677,0.4416637718677521,6.048154354095459,3.4835777282714844
142,test,2,0,-1,0.6589081287384033,3,3,0,0,0,0,0.5605865120887756,0.5605865120887756,0.19914594292640686,0.19914594292640686,0.0,0.0
143,test,3,0,-1,0.257494181394577,1,1,0,0,0,0,0.36329084634780884,0.36329084634780884,0.06465104222297668,0.06465104222297668,0.0,0.0
144,test,1,0,-1,0.22430284321308136,3,3,0,0,0,0,0.2588014006614685,0.2588014006614685,0.036382630467414856,0.036382630467414856,0.0,0.0
145,test,2,1,2,0.6666666865348816,1,1,0,0,0,0,0.3062271475791931,0.3733012080192566,0.04549476504325867,0.018922626972198486,6.026741027832031,3.467613458633423
146,test,3,0,-1,0.07485806941986084,3,3,1,1,0,0,0.4841907024383545,0.4841907024383545,0.1865071952342987,0.1865071952342987,0.0,0.0
147,test,4,0,-1,0.4461401700973511,1,1,0,0,0,0,0.2978445291519165,0.2978445291519165,0.007258355617523193,0.007258355617523193,0.0,0.0
148,test,2,1,2,0.666973888874054,3,0,0,0,0,0,0.33081597089767456,0.5297035574913025,0.10580407083034515,0.2377621829509735,6.912075996398926,3.958498239517212
149,test,0,0,-1,0.23050355911254883,1,1,0,0,0,0,0.4817546010017395,0.4817546010017395,0.21709588170051575,0.21709588170051575,0.0,0.0
150,test,1,0,-1,0.17444510757923126,3,3,0,0,0,0,0.74655681848526,0.74655681848526,0.6176462769508362,0.6176462769508362,0.0,0.0
151,test,1,1,2,0.6666666865348816,1,1,1,1,0,0,0.6559475064277649,0.8772661089897156,0.4990313649177551,0.7970079183578491,8.218413352966309,4.735600471496582
152,test,1,0,-1,0.4755619466304779,2,2,0,0,0,0,0.32655858993530273,0.32655858993530273,0.13386909663677216,0.13386909663677216,0.0,0.0
153,test,1,0,-1,0.102269746363163,1,1,1,1,0,0,0.23113787174224854,0.23113787174224854,0.0016179978847503662,0.0016179978847503662,0.0,0.0
154,test,2,0,-1,0.3082219064235687,3,3,0,0,0,0,0.27592962980270386,0.27592962980270386,0.04671664535999298,0.04671664535999298,0.0,0.0
155,test,4,0,-1,0.39561355113983154,3,3,0,0,0,0,0.26927095651626587,0.26927095651626587,0.03807802498340607,0.03807802498340607,0.0,0.0
156,test,1,1,2,0.6666666865348816,0,0,0,0,0,0,0.35541558265686035,0.566059410572052,0.0771087110042572,0.2708984613418579,6.162487506866455,3.5420773029327393
157,test,2,0,-1,0.4018157422542572,2,2,1,1,0,0,0.6192640066146851,0.6192640066146851,0.4912070035934448,0.4912070035934448,0.0,0.0
158,test,1,0,-1,0.49642130732536316,0,0,0,0,0,0,0.4731234908103943,0.4731234908103943,0.04388540983200073,0.04388540983200073,0.0,0.0
159,test,3,1,2,0.6666666865348816,3,2,1,0,0,1,0.36911049485206604,0.38969239592552185,0.1534842699766159,0.11210191249847412,5.1277947425842285,2.951746940612793
160,test,1,0,-1,0.22646503150463104,3,3,0,0,0,0,0.2741806209087372,0.2741806209087372,0.007773280143737793,0.007773280143737793,0.0,0.0
161,test,4,0,-1,0.2793775796890259,3,3,0,0,0,0,0.45576271414756775,0.45576271414756775,0.158990740776062,0.158990740776062,0.0,0.0
162,test,3,0,-1,0.2427641749382019,3,3,1,1,0,0,0.26773595809936523,0.26773595809936523,0.0518341064453125,0.0518341064453125,0.0,0.0
163,test,0,1,2,0.6666666865348816,3,0,0,1,1,0,0.40703827142715454,0.4995129704475403,0.17095761001110077,0.23600426316261292,6.518420219421387,3.7528743743896484
164,test,0,0,-1,0.42508602142333984,3,3,0,0,0,0,0.4703785181045532,0.4703785181045532,0.2696748673915863,0.2696748673915863,0.0,0.0
165,test,2,1,2,0.6666666865348816,2,2,1,1,0,0,0.3801950216293335,0.5486021041870117,0.16994963586330414,0.24104106426239014,5.730424404144287,3.2938551902770996
166,test,4,0,-1,0.23287974298000336,0,0,0,0,0,0,0.3920980393886566,0.3920980393886566,0.13175153732299805,0.13175153732299805,0.0,0.0
167,test,0,0,-1,0.25523248314857483,3,3,0,0,0,0,0.48084893822669983,0.48084893822669983,0.22223907709121704,0.22223907709121704,0.0,0.0
168,test,2,0,-1,0.12087751179933548,3,3,0,0,0,0,0.272803395986557,0.272803395986557,0.03361663222312927,0.03361663222312927,0.0,0.0
169,test,2,1,2,0.6666666865348816,2,2,1,1,0,0,0.5241473317146301,0.7171808481216431,0.34866708517074585,0.5607017278671265,5.304333209991455,3.0520222187042236
170,test,1,1,2,0.6666666865348816,0,0,0,0,0,0,0.25352704524993896,0.41799700260162354,0.0255611389875412,0.05917412042617798,6.040409088134766,3.46897554397583
171,test,1,1,2,0.6666666865348816,1,1,1,1,0,0,0.7144284844398499,0.9499018788337708,0.4748450517654419,0.9204605221748352,8.283438682556152,4.77994966506958
172,test,4,1,2,0.7530629634857178,3,0,0,0,0,0,0.2701403498649597,0.3546313941478729,0.025484219193458557,0.008556336164474487,5.439997673034668,3.1161112785339355
173,test,2,0,-1,0.10662439465522766,3,3,0,0,0,0,0.33619245886802673,0.33619245886802673,0.11001026630401611,0.11001026630401611,0.0,0.0
174,test,3,0,-1,0.16368640959262848,3,3,1,1,0,0,0.7206885814666748,0.7206885814666748,0.5513531565666199,0.5513531565666199,0.0,0.0
175,test,4,1,7,0.6666666865348816,4,4,1,1,0,0,0.23510843515396118,0.6853442192077637,0.019791916012763977,0.46753668785095215,4.795397758483887,2.7312657833099365
176,test,2,0,-1,0.23027712106704712,2,2,1,1,0,0,0.3087365925312042,0.3087365925312042,0.11759588122367859,0.11759588122367859,0.0,0.0
